AreaID,ManagedAreaName,ParameterName,RelativeDepth,ActivityType,N_Total,N_Include,N_H,perc_H,N_I,perc_I,N_Q,perc_Q,N_S,perc_S,N_U,perc_U
21,Indian River-Malabar to Vero Beach Aquatic Preserve,"Total Suspended Solids, TSS",Bottom,Sample,168,168,0,0,5858,14.9725239616613,233,0.595527156549521,0,0,1970,5.03514376996805
22,Indian River-Vero Beach to Ft. Pierce Aquatic Preserve,"Total Suspended Solids, TSS",Bottom,Sample,52,52,0,0,5858,14.9725239616613,233,0.595527156549521,0,0,1970,5.03514376996805
23,Jensen Beach to Jupiter Inlet Aquatic Preserve,"Total Suspended Solids, TSS",Bottom,Sample,300,300,0,0,5858,14.9725239616613,233,0.595527156549521,0,0,1970,5.03514376996805
25,Lemon Bay Aquatic Preserve,"Total Suspended Solids, TSS",Bottom,Sample,231,216,0,0,5858,14.9725239616613,233,0.595527156549521,0,0,1970,5.03514376996805
26,Lignumvitae Key Aquatic Preserve,"Total Suspended Solids, TSS",Bottom,Sample,9,9,0,0,5858,14.9725239616613,233,0.595527156549521,0,0,1970,5.03514376996805
27,Loxahatchee River-Lake Worth Creek Aquatic Preserve,"Total Suspended Solids, TSS",Bottom,Sample,2763,2759,0,0,5858,14.9725239616613,233,0.595527156549521,0,0,1970,5.03514376996805
28,Matlacha Pass Aquatic Preserve,"Total Suspended Solids, TSS",Bottom,Sample,120,118,0,0,5858,14.9725239616613,233,0.595527156549521,0,0,1970,5.03514376996805
29,Mosquito Lagoon Aquatic Preserve,"Total Suspended Solids, TSS",Bottom,Sample,46,46,0,0,5858,14.9725239616613,233,0.595527156549521,0,0,1970,5.03514376996805
30,Nassau River-St. Johns River Marshes Aquatic Preserve,"Total Suspended Solids, TSS",Bottom,Sample,466,461,0,0,5858,14.9725239616613,233,0.595527156549521,0,0,1970,5.03514376996805
48,Nature Coast Aquatic Preserve,"Total Suspended Solids, TSS",Bottom,Sample,307,304,0,0,5858,14.9725239616613,233,0.595527156549521,0,0,1970,5.03514376996805
31,North Fork St. Lucie Aquatic Preserve,"Total Suspended Solids, TSS",Bottom,Sample,336,336,0,0,5858,14.9725239616613,233,0.595527156549521,0,0,1970,5.03514376996805
33,Pellicer Creek Aquatic Preserve,"Total Suspended Solids, TSS",Bottom,Sample,3189,3177,0,0,5858,14.9725239616613,233,0.595527156549521,0,0,1970,5.03514376996805
34,Pine Island Sound Aquatic Preserve,"Total Suspended Solids, TSS",Bottom,Sample,251,251,0,0,5858,14.9725239616613,233,0.595527156549521,0,0,1970,5.03514376996805
35,Pinellas County Aquatic Preserve,"Total Suspended Solids, TSS",Bottom,Sample,1285,1273,0,0,5858,14.9725239616613,233,0.595527156549521,0,0,1970,5.03514376996805
37,Rocky Bayou State Park Aquatic Preserve,"Total Suspended Solids, TSS",Bottom,Sample,15,15,0,0,5858,14.9725239616613,233,0.595527156549521,0,0,1970,5.03514376996805
38,Rookery Bay Aquatic Preserve,"Total Suspended Solids, TSS",Bottom,Sample,125,125,0,0,5858,14.9725239616613,233,0.595527156549521,0,0,1970,5.03514376996805
39,Rookery Bay National Estuarine Research Reserve,"Total Suspended Solids, TSS",Bottom,Sample,519,519,0,0,5858,14.9725239616613,233,0.595527156549521,0,0,1970,5.03514376996805
12,Southeast Florida Coral Reef Ecosystem Conservation Area,"Total Suspended Solids, TSS",Bottom,Sample,9455,8991,0,0,5858,14.9725239616613,233,0.595527156549521,0,0,1970,5.03514376996805
40,St. Andrews State Park Aquatic Preserve,"Total Suspended Solids, TSS",Bottom,Sample,248,248,0,0,5858,14.9725239616613,233,0.595527156549521,0,0,1970,5.03514376996805
41,St. Joseph Bay Aquatic Preserve,"Total Suspended Solids, TSS",Bottom,Sample,35,35,0,0,5858,14.9725239616613,233,0.595527156549521,0,0,1970,5.03514376996805
43,St. Martins Marsh Aquatic Preserve,"Total Suspended Solids, TSS",Bottom,Sample,133,129,0,0,5858,14.9725239616613,233,0.595527156549521,0,0,1970,5.03514376996805
44,Terra Ceia Aquatic Preserve,"Total Suspended Solids, TSS",Bottom,Sample,262,261,0,0,5858,14.9725239616613,233,0.595527156549521,0,0,1970,5.03514376996805
45,Tomoka Marsh Aquatic Preserve,"Total Suspended Solids, TSS",Bottom,Sample,77,77,0,0,5858,14.9725239616613,233,0.595527156549521,0,0,1970,5.03514376996805
47,Yellow River Marsh Aquatic Preserve,"Total Suspended Solids, TSS",Bottom,Sample,23,23,0,0,5858,14.9725239616613,233,0.595527156549521,0,0,1970,5.03514376996805
