AreaID|ManagedAreaName|ProgramID|ProgramName|ProgramLocationID|Year|ParameterName|RelativeDepth|EarliestSampleDate|LastSampleDate|N_Data|Min|Max|Median|Mean|StandardDeviation
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|2010|Water Temperature|bottom|2010-01-06T10:45:00Z|2010-12-31T23:45:00Z|33656|3.7|33.6|23.7|22.3998930354172|7.83098535234345
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|2011|Water Temperature|bottom|2011-01-01T00:00:00Z|2011-12-31T23:45:00Z|34964|5.5|34.4|23.9|23.3374242077565|6.44477107688482
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|2012|Water Temperature|bottom|2012-01-01T00:00:00Z|2012-12-31T23:45:00Z|31113|8.5|31.9|24.9|23.2509047664963|5.51018860704213
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|2013|Water Temperature|bottom|2013-01-01T00:00:00Z|2013-12-31T23:45:00Z|32264|10.5|33.2|21.7|21.9692908504835|5.63853156945678
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|2014|Water Temperature|bottom|2014-01-01T00:00:00Z|2014-12-22T03:15:00Z|31139|4.2|33.4|22.7|21.826349593757|6.83371325000528
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|2015|Water Temperature|bottom|2015-01-06T15:00:00Z|2015-12-31T23:45:00Z|33634|7.8|32.8|24.6|23.4838407563775|5.94155943237311
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|2016|Water Temperature|bottom|2016-01-01T00:00:00Z|2016-12-31T23:45:00Z|29556|7.9|33.1|25.1|23.6676038706185|6.05239238525137
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|2017|Water Temperature|bottom|2017-01-01T00:00:00Z|2017-12-31T23:45:00Z|32237|8|33.3|24.6|23.8433166857958|5.33409163615974
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|2018|Water Temperature|bottom|2018-01-01T00:00:00Z|2018-09-24T19:30:00Z|25604|6.1|32.6|26.7|24.281616153726|6.4937658497726
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|2019|Water Temperature|bottom|2019-02-06T09:15:00Z|2019-10-19T12:45:00Z|24487|13.7|33|28.6|26.6070527218524|4.74324770155085
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|2020|Water Temperature|bottom|2020-09-30T08:45:00Z|2020-12-31T23:45:00Z|7437|9.8|28.1|22.1|21.1366949038591|4.61810228788383
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|2021|Water Temperature|bottom|2021-01-01T00:00:00Z|2021-12-31T23:45:00Z|32163|0|32.6|23|22.872891210397|5.50329644910003
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|2022|Water Temperature|bottom|2022-01-01T00:00:00Z|2022-12-31T23:45:00Z|34780|6|34.1|23.9|23.553156986774|6.00041106579178
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaebwq|2023|Water Temperature|bottom|2023-01-01T00:00:00Z|2023-02-24T03:00:00Z|4421|0|24.3|17|17.0522506220312|2.30851513001327
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|1995|Water Temperature|bottom|1995-04-17T10:30:00Z|1995-12-31T23:30:00Z|10974|6.9|33.9|26.4|24.4496263896483|6.12722755219431
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|1996|Water Temperature|bottom|1996-01-01T00:00:00Z|1996-12-31T23:30:00Z|16597|2.9|33|21.7|21.727113333735|6.70278960337333
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|1997|Water Temperature|bottom|1997-01-01T00:00:00Z|1997-12-31T23:30:00Z|16681|5.9|33.2|22.4|22.2445237096097|5.85245670935074
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|1998|Water Temperature|bottom|1998-01-01T00:00:00Z|1998-12-31T23:30:00Z|13949|7.5|33.6|24.2|23.5652519893899|6.2463642860269
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|1999|Water Temperature|bottom|1999-01-01T00:00:00Z|1999-12-31T23:30:00Z|17309|6.1|34.2|24.3|23.3520076260905|5.91184401235967
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2000|Water Temperature|bottom|2000-01-01T00:00:00Z|2000-12-31T23:30:00Z|17433|5.9|33.7|23.7|22.9505420753743|6.38088648483439
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2001|Water Temperature|bottom|2001-01-01T00:00:00Z|2001-12-31T23:30:00Z|17357|5|33.3|23.8|23.102730886674|5.89231138041584
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2002|Water Temperature|bottom|2002-01-01T00:00:00Z|2002-12-31T23:30:00Z|17473|-0.6|34.1|25.3|23.3081325473588|6.5202485329981
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2003|Water Temperature|bottom|2003-01-01T00:00:00Z|2003-12-31T23:30:00Z|17499|4|32.7|24.3|22.6640036573519|6.2623772329728
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2004|Water Temperature|bottom|2004-01-01T00:00:00Z|2004-12-31T23:30:00Z|15975|5.3|32.8|23.3|22.5924444444444|6.6008358605651
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2005|Water Temperature|bottom|2005-01-01T00:00:00Z|2005-12-31T23:30:00Z|17492|8.1|33.4|22.6|22.7278698833753|6.36297437375134
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2006|Water Temperature|bottom|2006-01-01T00:00:00Z|2006-12-31T23:45:00Z|16976|7.3|33.5|22.4|22.7284106974552|6.23294051182064
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2007|Water Temperature|bottom|2007-01-01T00:00:00Z|2007-12-31T23:45:00Z|33582|7.2|33.9|23.5|22.9998779107855|6.14827471409826
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2008|Water Temperature|bottom|2008-01-01T00:00:00Z|2008-12-31T23:45:00Z|32303|-1.2|32.5|23.6|22.8879237222549|5.93139773879502
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2009|Water Temperature|bottom|2009-01-01T00:00:00Z|2009-12-31T23:45:00Z|33979|6.8|33.7|22.8|22.6771711939728|6.42947953764971
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2010|Water Temperature|bottom|2010-01-01T00:00:00Z|2010-12-31T23:45:00Z|34270|3.8|33.8|23.5|22.1599970819959|7.95141582167015
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2011|Water Temperature|bottom|2011-01-01T00:00:00Z|2011-12-31T23:45:00Z|34757|5.4|34.9|23.8|23.206697931352|6.52265089525662
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2012|Water Temperature|bottom|2012-01-01T00:00:00Z|2012-12-31T23:45:00Z|35099|8.5|32.4|24.8|23.3461722556198|5.57048314283924
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2013|Water Temperature|bottom|2013-01-01T00:00:00Z|2013-12-31T23:45:00Z|34951|9|33.7|23.2|22.7935910274384|5.76210402179135
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2014|Water Temperature|bottom|2014-01-01T00:00:00Z|2014-12-31T23:45:00Z|31605|4.2|33.2|21.6|21.8717006802721|6.97453095551053
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2015|Water Temperature|bottom|2015-01-01T00:00:00Z|2015-12-31T23:45:00Z|35019|7.9|34.1|25.2|23.9342128558782|6.03102204438062
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2016|Water Temperature|bottom|2016-01-01T00:00:00Z|2016-12-31T23:45:00Z|33832|7.9|34.2|25.1|24.1250266020336|5.97442669619958
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2017|Water Temperature|bottom|2017-01-01T00:00:00Z|2017-12-31T23:45:00Z|32134|7.9|33.9|24.8|23.9069552498911|5.42730273337964
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2018|Water Temperature|bottom|2018-01-01T00:00:00Z|2018-10-10T13:30:00Z|27112|5.9|33.6|27.5|24.6734988197108|6.49725298649739
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2019|Water Temperature|bottom|2019-02-06T09:30:00Z|2019-10-24T08:00:00Z|24947|13.6|33.9|28.6|26.6833727502305|4.71664017929784
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2020|Water Temperature|bottom|2020-09-30T08:45:00Z|2020-12-31T23:45:00Z|8890|9.6|28.4|21.4|20.5516085489314|4.69874837023583
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2021|Water Temperature|bottom|2021-01-01T00:00:00Z|2021-12-31T23:45:00Z|34174|9.1|32.6|23.6|23.1812313454673|5.60798490391133
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2022|Water Temperature|bottom|2022-01-01T00:00:00Z|2022-12-31T23:45:00Z|35021|5.9|34.1|23.9|23.4876702549899|6.1826032528065
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apaeswq|2023|Water Temperature|bottom|2023-01-01T00:00:00Z|2023-02-06T11:00:00Z|3500|10.5|21.1|16.9|16.5985714285714|2.0212922655403
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apalmwq|2017|Water Temperature|bottom|2017-01-01T00:00:00Z|2017-12-31T23:45:00Z|32182|11.1|31.6|23.5|22.7308277919334|5.25515920122772
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apalmwq|2018|Water Temperature|bottom|2018-01-01T00:00:00Z|2018-12-31T23:45:00Z|33179|8.3|31|21.9|21.7213387986377|6.15769219683697
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apalmwq|2019|Water Temperature|bottom|2019-01-01T00:00:00Z|2019-12-31T23:45:00Z|35036|10.2|32.7|23.7|23.1197768010047|6.23897582706971
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apalmwq|2020|Water Temperature|bottom|2020-01-01T00:00:00Z|2020-12-31T23:45:00Z|31586|10.9|32.4|22.5|21.8249002722725|5.58659051114427
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apalmwq|2021|Water Temperature|bottom|2021-01-01T00:00:00Z|2021-12-31T23:45:00Z|34994|10.3|30.6|22.4|21.8349631365377|5.5622983089978
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apalmwq|2022|Water Temperature|bottom|2022-01-01T00:00:00Z|2022-12-31T23:45:00Z|35037|9.1|33.7|22.7|22.4815452236207|6.08225022152242
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apalmwq|2023|Water Temperature|bottom|2023-01-01T00:00:00Z|2023-02-06T09:15:00Z|3494|11.9|17.1|14.7|14.4803377218088|1.10261111657855
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apapcwq|2017|Water Temperature|bottom|2017-01-01T00:00:00Z|2017-12-31T23:45:00Z|33000|5.8|32.4|23.7|22.9193060606061|5.68768606057702
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apapcwq|2018|Water Temperature|bottom|2018-01-01T00:00:00Z|2018-12-31T23:45:00Z|35026|2.2|32.4|23.2|22.825869354194|6.5895502457996
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apapcwq|2019|Water Temperature|bottom|2019-01-01T00:00:00Z|2019-12-18T08:15:00Z|30845|8.5|32.6|22.5|22.9137169719566|6.06724867592912
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apapcwq|2020|Water Temperature|bottom|2020-01-07T11:15:00Z|2020-12-31T23:45:00Z|34487|7.5|32.3|23.5|23.1121901006176|5.58469351852095
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apapcwq|2021|Water Temperature|bottom|2021-01-01T00:00:00Z|2021-12-31T23:45:00Z|35027|9|32.7|22.8|22.724404031176|5.60904988638342
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apapcwq|2022|Water Temperature|bottom|2022-01-01T00:00:00Z|2022-12-31T23:45:00Z|33981|5|33.5|22.3|22.3055472175628|6.48988619678713
2|Apalachicola Bay Aquatic Preserve|355|Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program|apapcwq|2023|Water Temperature|bottom|2023-01-01T00:00:00Z|2023-02-06T13:15:00Z|3510|9.2|18.8|15.9|15.7478632478633|1.64109026295661
3|Apalachicola National Estuarine Research Reserve|5|National Data Buoy Center|APCF1|2005|Water Temperature|surface|2005-04-07T11:00:00Z|2005-12-15T20:00:00Z|4497|6.5|30.3|24.4|22.538447854125|4.98551287276868
3|Apalachicola National Estuarine Research Reserve|5|National Data Buoy Center|APCF1|2006|Water Temperature|surface|2006-04-12T22:00:00Z|2006-08-09T16:36:00Z|10124|17.4|32.5|29.5|28.9855788225998|2.19420164169648
3|Apalachicola National Estuarine Research Reserve|5|National Data Buoy Center|APCF1|2007|Water Temperature|surface|2007-06-20T16:24:00Z|2007-06-28T15:24:00Z|1652|27.7|31.8|29.7|29.8058716707022|0.822647719266668
3|Apalachicola National Estuarine Research Reserve|5|National Data Buoy Center|APCF1|2008|Water Temperature|surface|2008-05-19T17:30:00Z|2008-12-31T23:54:00Z|49855|9.2|33.1|27.2|25.8808003209307|4.84798124729173
3|Apalachicola National Estuarine Research Reserve|5|National Data Buoy Center|APCF1|2009|Water Temperature|surface|2009-01-01T00:00:00Z|2009-12-31T23:54:00Z|9672|7.9|27.2|16.1|16.1778225806452|4.30717255152857
3|Apalachicola National Estuarine Research Reserve|5|National Data Buoy Center|APCF1|2010|Water Temperature|surface|2010-01-01T00:00:00Z|2010-12-31T23:54:00Z|83841|5.3|33.4|23.7|22.1371799000489|7.76912602632831
3|Apalachicola National Estuarine Research Reserve|5|National Data Buoy Center|APCF1|2011|Water Temperature|surface|2011-01-01T00:00:00Z|2011-12-31T23:54:00Z|86767|8|33.4|23.2|22.7606232784354|6.85155982874798
3|Apalachicola National Estuarine Research Reserve|5|National Data Buoy Center|APCF1|2012|Water Temperature|surface|2012-01-01T00:00:00Z|2012-12-31T23:54:00Z|86555|11.4|32.4|24.3|23.2519346080527|5.47754699476896
3|Apalachicola National Estuarine Research Reserve|5|National Data Buoy Center|APCF1|2013|Water Temperature|surface|2013-01-01T00:00:00Z|2013-12-31T23:54:00Z|84416|12.1|31.1|21.5|21.580765494693|5.44730652354656
3|Apalachicola National Estuarine Research Reserve|5|National Data Buoy Center|APCF1|2014|Water Temperature|surface|2014-01-01T00:00:00Z|2014-12-31T23:54:00Z|86730|7.2|32.6|20.6|21.4198800876283|6.91364687420378
