ManagedAreaName|ProgramID|ProgramName|ProgramLocationID|Year|EarliestSampleDate|LastSampleDate|N|Min|Max|Median|Mean|StandardDeviation
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB47|2010|2010-04-07|2010-12-08|8|0.01|0.4|0.35|0.2775|0.170775541908921
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB47|2011|2011-01-05|2011-11-16|8|0.2|0.4|0.3|0.275|0.0707106781186548
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB47|2012|2012-01-11|2012-12-05|9|0.2|0.4|0.3|0.3|0.0707106781186548
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB47|2013|2013-02-06|2013-12-04|8|0.3|0.4|0.3|0.325|0.0462910049886276
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB47|2014|2014-02-12|2014-12-03|9|0.2|0.4|0.3|0.3|0.05
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB47|2015|2015-04-08|2015-11-04|7|0.2|0.4|0.3|0.3|0.0816496580927726
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB47|2016|2016-02-03|2016-10-12|6|0.3|0.4|0.3|0.316666666666667|0.0408248290463863
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB47|2017|2017-02-08|2017-02-08|1|0.4|0.4|0.4|0.4|
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB48|1995|1995-06-07|1995-12-06|4|0.1|0.1|0.1|0.1|0
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB48|1996|1996-02-07|1996-02-07|1|0.1|0.1|0.1|0.1|
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB48|2003|2003-07-09|2003-11-05|3|0.3|0.4|0.4|0.366666666666667|0.0577350269189626
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB48|2004|2004-02-04|2004-12-08|9|0.2|0.4|0.3|0.288888888888889|0.0781735959970572
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB48|2005|2005-02-09|2005-10-05|9|0.2|0.7|0.3|0.355555555555556|0.158989866902824
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB48|2006|2006-04-05|2006-05-03|2|0.3|0.5|0.4|0.4|0.14142135623731
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB48|2007|2007-03-14|2007-11-07|3|0.3|0.3|0.3|0.3|0
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB48|2008|2008-02-06|2008-12-03|9|0.2|0.4|0.3|0.311111111111111|0.0600925212577332
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB48|2009|2009-01-07|2009-12-09|11|0.2|0.4|0.3|0.272727272727273|0.0646669790682863
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB48|2010|2010-02-03|2010-12-08|8|0.01|0.4|0.3|0.28875|0.121353968679585
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB48|2011|2011-01-05|2011-11-16|5|0.2|0.4|0.3|0.32|0.0836660026534076
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB48|2012|2012-01-11|2012-11-07|5|0.3|0.4|0.3|0.32|0.0447213595499958
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB48|2013|2013-01-09|2013-12-04|7|0.3|0.4|0.3|0.328571428571429|0.0487950036474267
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB48|2014|2014-02-12|2014-10-08|8|0.3|0.4|0.3|0.325|0.0462910049886276
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB50|1995|1995-06-07|1995-06-07|1|0.1|0.1|0.1|0.1|
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB50|2003|2003-11-05|2003-11-05|1|0.3|0.3|0.3|0.3|
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB50|2004|2004-02-04|2004-12-08|8|0.2|0.5|0.4|0.375|0.0886405260427918
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB50|2005|2005-02-09|2005-08-03|7|0.3|0.7|0.4|0.457142857142857|0.171824938596845
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB50|2008|2008-11-05|2008-11-05|1|0.4|0.4|0.4|0.4|
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB50|2009|2009-02-04|2009-09-16|2|0.3|0.3|0.3|0.3|0
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB50|2010|2010-11-03|2010-11-03|1|0.4|0.4|0.4|0.4|
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB50|2012|2012-09-19|2012-09-19|1|0.4|0.4|0.4|0.4|
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB50|2013|2013-07-10|2013-12-04|3|0.2|0.4|0.4|0.333333333333333|0.115470053837925
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB50|2014|2014-02-12|2014-02-12|1|0.4|0.4|0.4|0.4|
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB50|2016|2016-02-03|2016-02-03|1|0.4|0.4|0.4|0.4|
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB51|1996|1996-03-06|1996-04-03|2|0.1|0.1|0.1|0.1|0
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB51|2003|2003-07-09|2003-11-05|2|0.4|0.4|0.4|0.4|0
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB51|2004|2004-02-04|2004-12-08|6|0.3|0.5|0.4|0.383333333333333|0.0752772652709081
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB51|2005|2005-02-09|2005-08-03|7|0.4|0.6|0.5|0.485714285714286|0.0899735410842437
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB51|2008|2008-11-05|2008-11-05|1|0.4|0.4|0.4|0.4|
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB51|2009|2009-02-04|2009-06-03|2|0.3|0.4|0.35|0.35|0.0707106781186548
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB51|2011|2011-07-13|2011-07-13|1|0.4|0.4|0.4|0.4|
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB51|2013|2013-12-04|2013-12-04|1|0.2|0.2|0.2|0.2|
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB51|2014|2014-02-12|2014-03-05|2|0.3|0.4|0.35|0.35|0.0707106781186548
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB51|2015|2015-01-07|2015-11-04|3|0.3|0.4|0.3|0.333333333333333|0.0577350269189626
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB51|2016|2016-02-03|2016-02-03|1|0.4|0.4|0.4|0.4|
Florida Keys National Marine Sanctuary|5002|Florida STORET / WIN|STORET_21FLDADE_BB51|2017|2017-02-08|2017-02-08|1|0.3|0.3|0.3|0.3|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI26|2002|2002-04-15|2002-06-24|2|1.6|1.9|1.75|1.75|0.212132034355964
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI26|2003|2003-02-20|2003-06-10|3|1.8|1.8|1.8|1.8|0
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI26|2004|2004-04-21|2004-08-09|2|1.1|1.7|1.4|1.4|0.424264068711928
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI26|2005|2005-01-19|2005-08-10|4|0.9|1.8|1.55|1.45|0.387298334620742
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI26|2006|2006-02-21|2006-12-14|3|1.13|1.77|1.65|1.51666666666667|0.340196021924615
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI26|2007|2007-01-16|2007-12-06|9|0.69|1.5|1.18|1.18333333333333|0.2530316185776
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI26|2008|2008-01-10|2008-10-06|6|1.14|1.95|1.515|1.54|0.266383182652359
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI26|2009|2009-04-09|2009-04-09|1|1.64|1.64|1.64|1.64|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI26|2012|2012-01-09|2012-12-06|7|0.1|1.97082|0.76921|0.852985714285714|0.61287302855369
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI26|2013|2013-01-10|2013-09-09|7|0.15561|1.39991|0.91178|0.870602857142857|0.376145932128932
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI26|2014|2014-01-13|2014-11-06|8|0.73668|1.32786|0.950335|0.9908725|0.189528662871873
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI26|2015|2015-05-07|2015-07-09|3|0.94621|5.35|1.17948|2.49189666666667|2.47793658539385
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI26|2016|2016-05-03|2016-12-07|6|0.38214|1.4932|0.87309|0.967546666666667|0.407287828232893
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI27|1998|1998-05-13|1998-12-21|7|1.4|2|1.78|1.72428571428571|0.211491303434849
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI27|1999|1999-01-13|1999-01-13|1|1.9|1.9|1.9|1.9|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI27|2001|2001-08-14|2001-08-14|1|5.8|5.8|5.8|5.8|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI27|2002|2002-04-15|2002-04-15|1|1.9|1.9|1.9|1.9|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI27|2003|2003-02-20|2003-04-22|2|1.7|1.9|1.8|1.8|0.141421356237309
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI27|2005|2005-03-15|2005-06-20|3|1.1|1.9|1.7|1.56666666666667|0.416333199893226
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI27|2006|2006-02-21|2006-02-21|1|1.68|1.68|1.68|1.68|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI27|2007|2007-01-16|2007-12-06|8|0.69|1.73|1.45|1.3575|0.346935564210828
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI27|2008|2008-01-10|2008-06-11|2|1.19|1.89|1.54|1.54|0.494974746830583
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI27|2009|2009-04-09|2009-06-03|2|1.74|1.84|1.79|1.79|0.0707106781186548
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI27|2012|2012-01-09|2012-12-06|7|0.47469|3.21424|1.02865|1.34504571428571|0.992054670366124
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI27|2013|2013-03-05|2013-08-08|4|0.25912|1.03344|0.892465|0.7693725|0.346638049399755
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI27|2014|2014-01-13|2014-08-12|6|0.69416|1.47582|0.91332|0.993153333333333|0.284995241410566
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI27|2015|2015-07-09|2015-12-07|2|1.14454|9.02828|5.08641|5.08641|5.57464601511163
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI27|2016|2016-06-08|2016-11-02|4|0.44092|1.27409|1.13137|0.9944375|0.382266005932605
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI28|2001|2001-09-18|2001-09-18|1|4.8|4.8|4.8|4.8|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI28|2002|2002-01-22|2002-09-16|3|1.6|2.6|1.8|2|0.529150262212918
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI28|2003|2003-02-20|2003-09-08|4|1.3|1.9|1.3|1.45|0.3
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI28|2004|2004-02-11|2004-08-09|5|0.5|1.9|1.3|1.26|0.610737259384099
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI28|2005|2005-03-22|2005-08-10|4|0.55|1.9|1.4|1.3125|0.583630876496438
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI28|2006|2006-01-12|2006-12-14|4|1.53|1.96|1.865|1.805|0.196044212700435
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI28|2007|2007-01-16|2007-12-06|10|1.04|1.98|1.66|1.613|0.262299658999228
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI28|2008|2008-01-10|2008-07-23|4|0.65|1.81|1.455|1.3425|0.516228308664555
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI28|2012|2012-03-14|2012-12-06|9|0.6746|1.58332|1.07638|1.06856222222222|0.308053202822896
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI28|2013|2013-01-10|2013-09-09|8|0.13728|1.38938|0.820515|0.81605875|0.414266465572842
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI28|2014|2014-02-03|2014-09-09|7|0.54844|1.46965|0.95464|1.03791428571429|0.323048858939178
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI28|2015|2015-02-04|2015-07-09|4|0.65869|4.15236|1.03656|1.7210425|1.64332290656006
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI28|2016|2016-05-03|2016-11-02|4|1.04481|1.28822|1.25486|1.2106875|0.111697731810752
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ01|1998|1998-01-14|1998-05-13|6|0.11|1.94|1.435|1.30833333333333|0.675674971170804
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ01|1999|1999-01-13|1999-01-13|1|1.8|1.8|1.8|1.8|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ01|2002|2002-06-24|2002-06-24|2|1.4|1.9|1.65|1.65|0.353553390593274
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ01|2004|2004-02-11|2004-08-09|3|1.1|1.6|1.6|1.43333333333333|0.288675134594813
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ01|2005|2005-01-19|2005-03-15|3|1.4|1.6|1.4|1.46666666666667|0.115470053837925
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ01|2006|2006-01-12|2006-05-08|2|1.07|1.4|1.235|1.235|0.233345237791561
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ01|2007|2007-02-21|2007-02-21|1|1.68|1.68|1.68|1.68|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ01|2008|2008-01-10|2008-07-23|2|0.86|1.14|1|1|0.197989898732233
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ01|2009|2009-06-03|2009-06-03|1|1.29|1.29|1.29|1.29|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ01|2012|2012-05-07|2012-05-07|1|7.60461|7.60461|7.60461|7.60461|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ01|2013|2013-02-05|2013-08-07|6|0.87081|1.49326|1.278645|1.19037|0.248714463190221
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ01|2014|2014-05-07|2014-09-03|4|0.68259|1.43151|0.94167|0.99936|0.326059439059813
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ01|2015|2015-07-08|2015-07-08|1|13.84482|13.84482|13.84482|13.84482|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ01|2016|2016-01-07|2016-09-07|3|0.75788|1.19684|1.00141|0.985376666666667|0.219918783266308
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ01|2017|2017-02-08|2017-06-12|3|1.0212|1.70309|1.34355|1.35594666666667|0.341113985396866
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|1998|1998-02-11|1998-12-17|3|1.44|2|2|1.81333333333333|0.32331615074619
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|1999|1999-01-13|1999-02-11|2|1.7|2|1.85|1.85|0.212132034355964
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|2001|2001-10-16|2001-11-08|2|7.8|9.8|8.8|8.8|1.4142135623731
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|2002|2002-12-17|2002-12-17|1|1.6|1.6|1.6|1.6|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|2005|2005-01-10|2005-07-26|3|0.8|1.9|1.3|1.33333333333333|0.55075705472861
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|2006|2006-02-16|2006-02-16|1|1.08|1.08|1.08|1.08|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|2007|2007-02-22|2007-12-05|6|0.86|1.91|1.7|1.61833333333333|0.383636112307831
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|2008|2008-01-08|2008-04-24|4|0.84|3.41|1.33|1.7275|1.16780063937871
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|2009|2009-02-09|2009-02-09|1|1.64|1.64|1.64|1.64|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|2012|2012-05-07|2012-12-05|2|1.32875|5.67324|3.500995|3.500995|3.07201833979714
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|2013|2013-02-05|2013-03-05|2|0.95401|1.10077|1.02739|1.02739|0.103774991206938
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|2014|2014-05-07|2014-12-03|4|1.13855|1.45856|1.311785|1.30517|0.131037172079783
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|2015|2015-07-08|2015-07-08|1|2.76645|2.76645|2.76645|2.76645|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|2017|2017-02-08|2017-02-08|1|1.40811|1.40811|1.40811|1.40811|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ10|1998|1998-02-11|1998-02-11|3|1.3|1.97|1.61|1.62666666666667|0.335310801098523
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ10|2001|2001-10-16|2001-11-08|2|7.8|10.8|9.3|9.3|2.12132034355964
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ10|2002|2002-12-17|2002-12-17|1|1.5|1.5|1.5|1.5|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ10|2003|2003-01-15|2003-01-15|1|1.8|1.8|1.8|1.8|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ10|2004|2004-12-13|2004-12-13|1|1.5|1.5|1.5|1.5|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ10|2005|2005-01-10|2005-07-26|3|0.95|1.3|1.3|1.18333333333333|0.202072594216369
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ10|2006|2006-02-16|2006-04-17|2|1.06|1.85|1.455|1.455|0.558614357137373
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ10|2007|2007-02-22|2007-12-05|5|0.97|1.89|1.11|1.248|0.374326061075101
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ10|2008|2008-01-08|2008-07-15|4|1.08|4.79|1.76|2.3475|1.66201434009056
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ10|2009|2009-02-09|2009-02-09|1|1.17|1.17|1.17|1.17|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLSUS|2003|2003-04-14|2003-04-14|1|1.7|1.7|1.7|1.7|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLSUS|2004|2004-06-16|2004-06-16|1|1.4|1.4|1.4|1.4|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLSUS|2005|2005-03-15|2005-05-10|2|1.4|4.6|3|3|2.26274169979695
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLSUS|2006|2006-04-10|2006-08-16|3|1.92|16.1|1.98|6.66666666666667|8.16956139173538
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLSUS|2007|2007-04-11|2007-08-14|2|1.66|1.95|1.805|1.805|0.205060966544099
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLSUS|2008|2008-07-16|2008-07-16|1|1.9|1.9|1.9|1.9|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLSUS|2012|2012-04-05|2012-12-05|2|1.01135|1.12529|1.06832|1.06832|0.0805677466483952
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLSUS|2013|2013-02-06|2013-06-04|2|1.24625|1.36528|1.305765|1.305765|0.0841669201646347
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLSUS|2014|2014-08-05|2014-08-05|1|2.72849|2.72849|2.72849|2.72849|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLSUS|2015|2015-01-05|2015-07-08|2|3.69398|5.23528|4.46463|4.46463|1.08986368184283
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLSUS|2016|2016-05-05|2016-05-05|1|1.31604|1.31604|1.31604|1.31604|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|1997|1997-12-09|1997-12-09|2|1.9|2|1.95|1.95|0.0707106781186548
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|1998|1998-02-10|1998-02-10|2|1.37|1.42|1.395|1.395|0.0353553390593273
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|1999|1999-02-09|1999-02-09|1|1.55|1.55|1.55|1.55|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2001|2001-10-16|2001-11-08|2|5.5|12.1|8.8|8.8|4.66690475583121
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2002|2002-12-17|2002-12-17|1|1.8|1.8|1.8|1.8|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2003|2003-04-14|2003-04-14|1|1.9|1.9|1.9|1.9|
