ManagedAreaName|ProgramID|ProgramName|ProgramLocationID|Year|Month|RelativeDepth|EarliestSampleDate|LastSampleDate|N|Min|Max|Median|Mean|StandardDeviation
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2009|9|bottom|2009-09-01|2009-09-30|30|1.58947368421053|13.6458333333333|6.390625|6.08965137800174|2.67559543638496
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2009|10|bottom|2009-10-01|2009-10-31|29|4.45833333333333|37.3645833333333|8.59375|9.2542532271272|5.72719227283538
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2009|11|bottom|2009-11-01|2009-11-30|30|4.84375|15.3125|7.74479166666667|8.31076388888889|2.70507662745157
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2009|12|bottom|2009-12-01|2009-12-31|31|3.59375|10.7604166666667|6.78125|6.90020161290323|1.8786611135394
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2010|1|bottom|2010-01-01|2010-01-31|29|0.2|8.04166666666667|2.82291666666667|3.46369170378925|2.01717390571679
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2010|2|bottom|2010-02-01|2010-02-16|16|0.67032967032967|4.9375|1.77684294871795|2.12777495936492|1.12544559496308
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2010|3|bottom|2010-03-05|2010-03-31|27|4.64583333333333|59.34375|7.21875|9.53666456716564|10.1505693962608
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2010|4|bottom|2010-04-01|2010-04-08|8|8.85416666666667|12.1639344262295|9.34375|9.74835638661202|1.08026095858308
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2010|5|bottom|2010-05-25|2010-05-31|7|20.3958333333333|25.21875|21.09375|22.1151785714286|1.80556692609362
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2010|6|bottom|2010-06-01|2010-06-30|29|12.1979166666667|44.5263157894737|19.1979166666667|20.0776645102746|7.15987544237275
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2010|7|bottom|2010-07-01|2010-07-31|31|13.2395833333333|87.5625|26.6041666666667|32.1708970005659|18.4609140730873
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2010|8|bottom|2010-08-01|2010-08-31|24|13.3541666666667|89.6458333333333|21.1145833333333|26.3267631345651|16.1728640227792
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2010|9|bottom|2010-09-01|2010-09-30|26|9.375|37.5368421052632|16.3697916666667|17.5402791835358|6.22565532354903
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2010|10|bottom|2010-10-05|2010-10-31|27|10.78125|27.4166666666667|14.5833333333333|15.7199074074074|4.22726796511601
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2010|11|bottom|2010-11-01|2010-11-30|30|4.29473684210526|28.1770833333333|7.68229166666667|11.2577412280702|7.06358273425204
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2010|12|bottom|2010-12-01|2010-12-31|31|0.196428571428571|9.28125|2.49473684210526|3.05535384661949|2.21473064643537
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2011|1|bottom|2011-01-01|2011-01-31|30|0.434210526315789|5.20833333333333|2.27986111111111|2.63276180686041|1.55217191370361
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2011|2|bottom|2011-02-01|2011-02-28|28|1.46590909090909|11|6.78125|6.54156520562771|2.57971990361099
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2011|3|bottom|2011-03-01|2011-03-31|31|5.53125|17.1979166666667|9.5|9.89885752688172|2.72127143820079
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2011|4|bottom|2011-04-01|2011-04-26|19|7.20833333333333|15.6666666666667|8.21875|9.45308991736189|2.45981093209823
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2011|5|bottom|2011-05-03|2011-05-24|16|6.07291666666667|14.9270833333333|8.078125|9.0724785379056|2.45036409175975
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2011|6|bottom|2011-06-01|2011-06-30|11|5.8125|15.6|13.5208333333333|12.8412112512673|2.50874712079647
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2011|7|bottom|2011-07-01|2011-07-31|17|10.6190476190476|21.6969696969697|15.2291666666667|15.0009593949222|2.61247514313861
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2011|8|bottom|2011-08-01|2011-08-27|27|0.714285714285714|18.5625|12.433734939759|10.8255727220045|5.87026739826316
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2011|9|bottom|2011-09-07|2011-09-30|24|7.375|113.8125|11.5677083333333|24.8473326857716|27.8577819782593
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2011|10|bottom|2011-10-03|2011-10-31|18|3.12359550561798|17.1666666666667|10.71875|10.1798592860724|4.44102484925404
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2011|11|bottom|2011-11-01|2011-11-10|10|10.3229166666667|15.1875|12.796875|12.8108333333333|1.38990719614257
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2011|12|bottom|2011-12-05|2011-12-31|27|6.04166666666667|12.1770833333333|9.21875|9.35851801254807|1.80716132331663
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2012|1|bottom|2012-01-01|2012-01-31|31|3.67708333333333|11.4791666666667|5.98958333333333|6.79148078242965|2.13569464111826
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2012|2|bottom|2012-02-01|2012-02-29|29|3.94791666666667|17.21875|10.65625|10.6760057471264|4.44262707598503
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2012|3|bottom|2012-03-01|2012-03-31|25|5.33333333333333|23.21875|14.0416666666667|14.2148109259484|4.61349045704352
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2012|4|bottom|2012-04-01|2012-04-26|13|9.89583333333333|23.1304347826087|14.9479166666667|14.8642168408759|4.14276146745701
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2012|5|bottom|2012-05-02|2012-05-22|16|16.0625|23.2395833333333|19.5486111111111|19.6672141659817|2.10062902546668
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2012|6|bottom|2012-06-04|2012-06-30|23|9.43076923076923|43.4947368421053|14.6770833333333|17.9950777778733|8.71026497030496
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2012|7|bottom|2012-07-01|2012-07-25|25|12.09375|33.8125|17.15625|18.2132456140351|5.14665181677694
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2012|8|bottom|2012-08-01|2012-08-31|21|12.3541666666667|30.9479166666667|19.2395833333333|19.1622724315974|5.27043783272521
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2012|9|bottom|2012-09-01|2012-09-30|29|10.9180327868852|19.8333333333333|14.90625|15.0032798662144|2.29179460751922
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2012|10|bottom|2012-10-01|2012-10-31|26|9.64705882352941|15.0520833333333|12.2135416666667|12.1109154326066|1.24964216757422
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2012|11|bottom|2012-11-01|2012-11-30|28|6.15625|26.5208333333333|9.19873903508772|10.4105362838915|4.47077598798243
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2012|12|bottom|2012-12-01|2012-12-31|31|6.55208333333333|13.4583333333333|8.67708333333333|9.16868279569892|2.06799985587472
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2013|1|bottom|2013-01-01|2013-01-31|31|4.71875|11.2708333333333|7.46875|7.81452674023769|2.07349437099485
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2013|2|bottom|2013-02-01|2013-02-27|26|3.1875|14.1489361702128|6.640625|7.31089321862348|2.96569713526587
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2013|3|bottom|2013-03-07|2013-03-24|15|6.02127659574468|11.1153846153846|7.8125|8.34140241407529|1.75660080640548
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2013|4|bottom|2013-04-09|2013-04-30|11|10.4310344827586|18.03125|14.0833333333333|14.2722701149425|2.14499024902037
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2013|5|bottom|2013-05-01|2013-05-29|28|16.1041666666667|33.4791666666667|18.3832003546099|19.1241157462441|3.39874033842171
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2013|6|bottom|2013-06-04|2013-06-30|21|11.09375|18.3020833333333|13.3958333333333|13.5976266848714|1.94431169185846
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2013|7|bottom|2013-07-01|2013-07-31|23|9.97916666666667|19.4375|14.375|14.4708601060446|2.52151223745856
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2013|8|bottom|2013-08-01|2013-08-06|6|10.9479166666667|13.7857142857143|12.0364583333333|12.1448412698413|0.954518001641297
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2013|9|bottom|2013-09-03|2013-09-16|9|9.65384615384615|11.6875|11.1052631578947|10.8762436272305|0.767376889809044
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2013|10|bottom|2013-10-02|2013-10-31|30|7.10416666666667|18.7395833333333|10.5677083333333|10.6893055555556|2.73670767267826
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2013|11|bottom|2013-11-01|2013-11-30|30|6.80208333333333|15.90625|10.4114583333333|10.5684027777778|2.36031055950281
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2013|12|bottom|2013-12-01|2013-12-31|31|5.32291666666667|17.09375|8.27083333333333|8.87163978494624|2.88998133110937
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2014|1|bottom|2014-01-01|2014-01-31|31|3.21875|13.46875|6.40625|6.81216397849462|2.34690140580241
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2014|2|bottom|2014-02-01|2014-02-28|28|4.80208333333333|12.0520833333333|7.11502192982456|7.09006109022556|1.71418600818725
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2014|3|bottom|2014-03-01|2014-03-31|31|5.85416666666667|17.7395833333333|10.1354166666667|10.0722446236559|2.90574708846103
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2014|4|bottom|2014-04-01|2014-04-30|30|9.66666666666667|17.8541666666667|11.8020833333333|12.2493187756626|2.16188673406817
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2014|5|bottom|2014-05-01|2014-05-31|13|12.46|23.9375|13.59375|14.617477703456|3.12878377051214
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2014|6|bottom|2014-06-01|2014-06-29|24|10.5520833333333|23.0947368421053|17.2109848484849|17.0048683954934|3.70014127301703
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2014|7|bottom|2014-07-09|2014-07-28|11|13.5172413793103|21.7142857142857|18.1875|17.9487262419389|3.01803453322403
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2014|8|bottom|2014-08-07|2014-08-25|15|9.3125|21.78125|17.6909090909091|15.8841009148085|4.39607889436735
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2014|9|bottom|2014-09-04|2014-09-24|21|6|15.75|12.3229166666667|11.4900893110134|2.95780736873833
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2014|10|bottom|2014-10-07|2014-10-31|15|5.96153846153846|12.1875|9.58333333333333|9.33043774757466|2.10880703275816
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2014|11|bottom|2014-11-01|2014-11-30|30|6.34375|13.0208333333333|8.67708333333333|8.56193347953216|1.45443604727179
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2014|12|bottom|2014-12-01|2014-12-22|22|4.21875|30.7604166666667|7.421875|8.93969696969697|5.93955933680607
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2015|1|bottom|2015-01-07|2015-01-31|25|1.90625|11.53125|5.15625|5.52275537634409|2.27743304128495
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2015|2|bottom|2015-02-01|2015-02-28|28|2.375|10.0208333333333|5.55729166666667|5.80357142857143|1.58945553880329
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2015|3|bottom|2015-03-01|2015-03-31|31|3.90526315789474|8.91666666666667|6.35416666666667|6.38457076313613|1.23449988302015
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2015|4|bottom|2015-04-01|2015-04-30|30|7.46808510638298|14.0729166666667|9.765625|10.3829639479905|1.78285419367098
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2015|5|bottom|2015-05-01|2015-05-31|29|8.5|20.9866666666667|14.46875|14.4790910233418|2.96991864579219
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2015|6|bottom|2015-06-02|2015-06-30|29|13.125|23.6666666666667|18.8125|18.4731636922767|2.50649905692921
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2015|7|bottom|2015-07-01|2015-07-31|31|20.9479166666667|29.6666666666667|25.71875|25.8352256649689|2.09599610858839
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2015|8|bottom|2015-08-01|2015-08-31|31|11.9157894736842|28.0833333333333|16.1052631578947|16.9291065365026|4.41474474515533
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2015|9|bottom|2015-09-01|2015-09-30|30|13.1666666666667|31.2083333333333|19.9322916666667|19.631340696958|4.46099081131067
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2015|10|bottom|2015-10-01|2015-10-31|31|10.0105263157895|17.4895833333333|13.4583333333333|13.3081352574986|1.73980255151358
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2015|11|bottom|2015-11-01|2015-11-30|30|8.19791666666667|12.90625|10.3125|10.5434027777778|1.26735758475865
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2015|12|bottom|2015-12-01|2015-12-31|31|6.33333333333333|10|8.52083333333333|8.43548387096774|0.710522654986948
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2016|1|bottom|2016-01-01|2016-01-31|31|4.30208333333333|9.61458333333333|6.3125|6.37600806451613|1.37732693161543
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2016|2|bottom|2016-02-01|2016-02-29|29|4.19791666666667|11.84375|6.89583333333333|7.08333333333333|1.80828738695195
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2016|3|bottom|2016-03-01|2016-03-31|31|4.45833333333333|12.5104166666667|9.0625|8.89381720430108|2.16242643874235
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2016|4|bottom|2016-04-04|2016-04-30|19|9.67796610169492|17.3645833333333|12.3789473684211|13.1259370443897|2.15450997526639
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2016|5|bottom|2016-05-01|2016-05-31|31|12.8229166666667|32.8333333333333|15.6041666666667|16.7427171760045|4.03995383953859
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2016|6|bottom|2016-06-01|2016-06-30|30|10.6979166666667|22.53125|15.1197916666667|15.6480957602339|3.37268347311684
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2016|7|bottom|2016-07-01|2016-07-31|31|15.375|31.4583333333333|20.9270833333333|21.6484507640068|4.47481252073139
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2016|8|bottom|2016-08-01|2016-08-31|31|13.6458333333333|30.3894736842105|22.1666666666667|22.0882357102434|3.67814872162499
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2016|9|bottom|2016-09-01|2016-09-30|30|9.34375|17.34375|12.9635416666667|13.121875|2.09691719120637
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2016|10|bottom|2016-10-01|2016-10-31|31|8.76041666666667|24.4166666666667|13.09375|14.1905241935484|3.85848781183394
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2016|11|bottom|2016-11-01|2016-11-30|30|6.77083333333333|12.6129032258065|9.44270833333333|9.47209182884063|1.47824413906237
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2016|12|bottom|2016-12-01|2016-12-31|31|5.64583333333333|13.7619047619048|8.54166666666667|8.58434427730311|1.66110455090246
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2017|1|bottom|2017-01-01|2017-01-31|31|6.25|12.9375|9.70833333333333|9.34217246745897|1.81140338944939
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2017|2|bottom|2017-02-01|2017-02-28|28|5.75|16.1145833333333|9.04166666666667|10.188244047619|2.8656233080943
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2017|3|bottom|2017-03-01|2017-03-31|31|6.01041666666667|18.0104166666667|10.875|11.0581317204301|3.25134273165592
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2017|4|bottom|2017-04-01|2017-04-30|30|11.4421052631579|18.2708333333333|14.671875|14.5852229532164|1.6225380801937
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2017|5|bottom|2017-05-01|2017-05-31|31|11.6666666666667|27.8333333333333|17.8541666666667|18.2792338709677|4.30351017110297
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2017|6|bottom|2017-06-01|2017-06-30|30|9.47916666666667|29.7604166666667|14.171875|14.8434027777778|4.43081991004278
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2017|7|bottom|2017-07-01|2017-07-31|31|10.8333333333333|18.3125|15.1875|14.7140456989247|2.45302486925522
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2017|8|bottom|2017-08-01|2017-08-31|31|8.125|20.8645833333333|16.21875|15.9993279569893|3.19555642121585
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2017|9|bottom|2017-09-01|2017-09-30|30|8.63541666666667|62.2083333333333|18.296875|20.1381472906512|10.0539690198052
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2017|10|bottom|2017-10-10|2017-10-31|22|17.6875|31.90625|21.1510416666667|21.277392987601|3.27305735250383
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2017|11|bottom|2017-11-01|2017-11-30|30|10.375|19.21875|13.7175986842105|14.2058260233918|2.49354518498752
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2017|12|bottom|2017-12-01|2017-12-31|31|9.05208333333333|17.9270833333333|10.4791666666667|11.667002688172|2.53023740015635
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2018|1|bottom|2018-01-01|2018-01-11|11|3.97916666666667|14.0416666666667|6.78125|8.19640151515152|3.87836593182443
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2018|2|bottom|2018-02-01|2018-02-28|28|7.39583333333333|12.6666666666667|10.2239583333333|10.2675569131161|1.58509841162592
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2018|3|bottom|2018-03-01|2018-03-31|31|6.44791666666667|17.4375|8.70833333333333|9.57054683078665|2.92627267895116
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2018|4|bottom|2018-04-01|2018-04-30|30|10.0232558139535|23.9583333333333|14.7722222222222|14.8161627290181|3.10837224561008
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2018|5|bottom|2018-05-01|2018-05-31|31|10.2708333333333|23.9569892473118|13.8020833333333|14.994658237074|3.65508481044051
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2018|6|bottom|2018-06-01|2018-06-30|30|14.4166666666667|38.8229166666667|17.2206688596491|18.6326717836257|5.03778582250231
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2018|7|bottom|2018-07-01|2018-07-31|31|12.3958333333333|21.8020833333333|16.65625|16.4170163849053|2.69764115159292
Guana River Marsh Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|2018|8|bottom|2018-08-01|2018-08-31|31|11.8854166666667|33.247191011236|15.125|17.7152774935987|5.72298017858118
