ManagedAreaName|ProgramID|ProgramName|ProgramLocationID|Month|EarliestSampleDate|LastSampleDate|N|Min|Max|Median|Mean|StandardDeviation
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI26|8|2004-08-09|2016-08-03|5|0.15561|1.8|0.86694|0.946752|0.592065104587325
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI26|9|2007-09-13|2016-09-07|4|0.38214|1.39991|0.97843|0.9347275|0.480260779950157
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI26|10|2007-10-10|2008-10-06|2|0.98|1.95|1.465|1.465|0.685893577750951
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI26|11|2006-11-14|2016-11-02|5|0.6938|1.65|1.32786|1.207996|0.392622771219398
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI26|12|2006-12-14|2016-12-07|4|0.37301|1.37255|1.095|0.98389|0.4287080724689
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI27|1|1999-01-13|2014-01-13|5|0.59415|1.9|1.47582|1.377994|0.513741563122938
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI27|2|2003-02-20|2014-02-03|4|1.16049|1.9|1.535|1.5326225|0.324299311375053
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI27|3|2005-03-15|2013-03-05|3|1.03344|3.21424|1.9|2.04922666666667|1.0980316974174
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI27|4|2002-04-15|2009-04-09|3|1.7|1.9|1.74|1.78|0.105830052442584
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI27|5|1998-05-13|2014-05-08|5|0.96983|2.11137|1.59|1.53224|0.492406442331942
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI27|6|1998-06-10|2016-06-08|9|0.69416|2|1.7|1.45619222222222|0.487700924306531
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI27|7|2007-07-12|2015-07-09|5|0.85681|9.02828|1.27799|2.737836|3.53105030303025
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI27|8|2001-08-14|2016-08-03|4|0.25912|5.8|0.92146|1.97551|2.57056371523187
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI27|9|2007-09-13|2016-09-07|2|0.44092|0.69|0.56546|0.56546|0.176126157057945
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI27|10|2007-10-10|2007-10-10|1|1.06|1.06|1.06|1.06|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI27|11|1998-11-16|2016-11-02|4|0.71423|1.8|1.235815|1.246465|0.443585529107221
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI27|12|1998-12-21|2015-12-07|6|0.47469|1.7|1.45|1.288205|0.437851498924007
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI28|1|2002-01-22|2013-01-10|5|0.63516|2.6|1.8|1.655032|0.744273743403595
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI28|2|2003-02-20|2015-02-04|7|0.85672|1.8|1.33|1.36750428571429|0.287915504494932
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI28|3|2003-03-18|2014-03-05|7|0.78431|1.9|1.6|1.46811714285714|0.409377462606915
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI28|4|2003-04-22|2012-04-05|2|1.22558|1.3|1.26279|1.26279|0.052622886655903
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI28|5|2005-05-11|2016-05-03|7|0.43228|1.69|0.85614|1.02190571428571|0.494761300927263
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI28|6|2002-06-24|2016-06-08|11|0.5|1.9|1.36076|1.32081|0.496809110826281
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI28|7|2004-07-13|2015-07-09|7|0.65|4.15236|1.07387|1.50836|1.21366972246709
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI28|8|2004-08-09|2016-08-03|7|0.13728|1.66|1.2|0.978722857142857|0.514509327473412
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI28|9|2001-09-18|2014-09-09|8|0.84851|4.8|1.34469|1.75663875|1.27459446037259
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI28|10|2007-10-10|2007-10-10|1|1.85|1.85|1.85|1.85|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI28|11|2012-11-13|2016-11-02|2|0.83|1.28822|1.05911|1.05911|0.3240104692753
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLI28|12|2006-12-14|2012-12-06|3|0.6746|1.96|1.61|1.41486666666667|0.664545749616483
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ01|1|1998-01-14|2016-01-07|7|0.75788|1.94|1.4|1.38541142857143|0.442272221881071
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ01|2|1998-02-11|2017-02-08|8|0.87081|1.88|1.5|1.4392375|0.345540767276453
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ01|3|2005-03-15|2013-03-05|2|1.30544|1.6|1.45272|1.45272|0.20828537346631
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ01|5|1998-05-13|2017-05-04|7|0.11|7.60461|1.0539|1.85143714285714|2.56237740357605
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ01|6|2002-06-24|2017-06-12|7|0.68259|1.9|1.29|1.28114142857143|0.363552062545315
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ01|7|2008-07-23|2015-07-08|4|0.82944|13.84482|1.31663|4.32688|6.35108586085876
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ01|8|2004-08-09|2013-08-07|2|1.31735|1.6|1.458675|1.458675|0.199863731702378
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ01|9|2014-09-03|2016-09-07|2|1.00141|1.43151|1.21646|1.21646|0.304126626588334
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|1|1999-01-13|2008-01-08|3|0.84|1.9|1.7|1.48|0.563205113613149
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|2|1998-02-11|2017-02-08|10|0.8|2|1.424055|1.393888|0.4303139421864
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|3|2007-03-12|2013-03-05|3|0.95401|3.41|1.69|2.01800333333333|1.26042110424784
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|4|2007-04-23|2008-04-24|2|1.05|1.86|1.455|1.455|0.572756492761104
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|5|2007-05-17|2014-05-07|3|1.13855|5.67324|1.91|2.90726333333333|2.42626337524048
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|6|2007-06-14|2007-06-14|1|1.71|1.71|1.71|1.71|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|7|2005-07-26|2015-07-08|2|1.3|2.76645|2.033225|2.033225|1.03693673927101
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|9|2014-09-03|2014-09-03|1|1.31997|1.31997|1.31997|1.31997|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|10|2001-10-16|2001-10-16|1|7.8|7.8|7.8|7.8|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|11|2001-11-08|2014-11-05|2|1.45856|9.8|5.62928|5.62928|5.89828878886072
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|12|1998-12-17|2014-12-03|5|1.3036|2|1.6|1.58247|0.285610319316372
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ10|1|2003-01-15|2008-01-08|3|1.08|1.8|1.3|1.39333333333333|0.368962509387246
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ10|2|1998-02-11|2009-02-09|8|0.95|1.97|1.235|1.3625|0.404360164775343
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ10|3|2008-03-10|2008-03-10|1|4.79|4.79|4.79|4.79|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ10|4|2006-04-17|2007-04-23|2|1.25|1.85|1.55|1.55|0.424264068711929
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ10|7|2005-07-26|2008-07-15|3|1.02|1.65|1.3|1.32333333333333|0.315647482697603
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ10|10|2001-10-16|2001-10-16|1|7.8|7.8|7.8|7.8|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ10|11|2001-11-08|2007-11-08|2|1.89|10.8|6.345|6.345|6.30032142037214
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ10|12|2002-12-17|2007-12-05|3|1.11|1.5|1.5|1.37|0.225166604983954
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLSUS|1|2015-01-05|2015-01-05|1|3.69398|3.69398|3.69398|3.69398|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLSUS|2|2013-02-06|2013-02-06|1|1.36528|1.36528|1.36528|1.36528|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLSUS|3|2005-03-15|2005-03-15|1|4.6|4.6|4.6|4.6|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLSUS|4|2003-04-14|2012-04-05|4|1.12529|16.1|1.825|5.2188225|7.26233076539653
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLSUS|5|2005-05-10|2016-05-05|2|1.31604|1.4|1.35802|1.35802|0.0593686853484224
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLSUS|6|2004-06-16|2013-06-04|3|1.24625|1.98|1.4|1.54208333333333|0.386959973166907
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLSUS|7|2008-07-16|2015-07-08|2|1.9|5.23528|3.56764|3.56764|2.35839910515587
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLSUS|8|2006-08-16|2014-08-05|3|1.66|2.72849|1.92|2.10283|0.557214345382457
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLSUS|12|2012-12-05|2012-12-05|1|1.01135|1.01135|1.01135|1.01135|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|1|2005-01-10|2009-01-06|4|1.05|1.9|1.61|1.5425|0.388018470350747
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2|1998-02-10|2017-02-08|9|1.1|2.35595|1.42|1.52046666666667|0.396094765334004
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|3|2007-03-12|2013-03-05|3|1.46939|1.94|1.54|1.64979666666667|0.253791103140621
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|4|2003-04-14|2008-04-24|2|1.9|1.92|1.91|1.91|0.014142135623731
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|5|2012-05-07|2013-05-07|2|0.83938|2.09078|1.46508|1.46508|0.884873425976846
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|6|2007-06-14|2014-06-04|2|1.22554|1.49|1.35777|1.35777|0.187001459352594
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|7|2005-07-26|2015-07-08|3|0.75|2.50654|1.52|1.59218|0.880491713305696
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|9|2007-09-10|2014-09-03|2|1.35742|1.7|1.52871|1.52871|0.242240641098887
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|10|2001-10-16|2013-10-09|2|1.39315|5.5|3.446575|3.446575|2.90398148431597
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|11|2001-11-08|2007-11-08|2|1.78|12.1|6.94|6.94|7.29734198184517
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|12|1997-12-09|2007-12-05|4|1.48|2|1.85|1.795|0.225314594881616
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|1|2006-01-10|2008-01-08|2|1.1|1.49|1.295|1.295|0.275771644662753
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|2|2005-02-09|2017-02-08|5|0.8636|1.69155|1.4|1.33303|0.344384036360572
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|3|2008-03-10|2014-03-05|3|0.98525|1.99|1.20398|1.39307666666667|0.528392659518784
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|4|2003-04-14|2003-04-14|2|1.3|1.4|1.35|1.35|0.0707106781186547
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|5|2002-05-14|2014-05-07|4|1.02403|4.23491|1.413435|2.0214525|1.4886910701323
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|6|2006-06-20|2015-06-03|3|1.06173|1.95|1.24332|1.41835|0.469289381831722
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|7|2005-07-26|2015-07-08|3|0.6|2.01747|0.75|1.12249|0.778695640349938
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|10|2001-10-16|2013-10-09|2|1.45109|6.8|4.125545|4.125545|3.78225053295654
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|11|2001-11-08|2001-11-08|2|3.8|13.5|8.65|8.65|6.85893577750951
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|12|2002-12-17|2002-12-17|2|1.3|1.9|1.6|1.6|0.424264068711928
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ12|1|2008-01-08|2008-01-08|1|1.05|1.05|1.05|1.05|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ12|2|1998-02-10|2009-02-09|6|1.1|1.83|1.3|1.38|0.261074701953292
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ12|3|2008-03-10|2008-03-10|1|1.84|1.84|1.84|1.84|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ12|4|2003-04-14|2008-04-24|2|1.53|1.7|1.615|1.615|0.120208152801713
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ12|5|2002-05-14|2002-05-14|2|1.6|1.8|1.7|1.7|0.141421356237309
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ12|6|2007-06-14|2007-06-14|1|1.43|1.43|1.43|1.43|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ12|7|2005-07-26|2005-07-26|1|1.4|1.4|1.4|1.4|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ12|9|2007-09-10|2007-09-10|1|1.99|1.99|1.99|1.99|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ12|10|2001-10-16|2001-10-16|1|10.7|10.7|10.7|10.7|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ12|11|2001-11-08|2001-11-08|1|9.6|9.6|9.6|9.6|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ12|12|2002-12-17|2007-12-05|2|1.7|1.78|1.74|1.74|0.0565685424949239
Mosquito Lagoon Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLV11|1|1999-01-12|2016-01-06|7|1|5.75953|1.7|2.31493142857143|1.62542723514392
Mosquito Lagoon Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLV11|2|1998-02-10|2016-02-02|6|1.3|1.9|1.465|1.510475|0.208837625321684
Mosquito Lagoon Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLV11|3|2003-03-11|2013-03-04|4|1.48147|3.3|2.5|2.4453675|0.939053516521645
Mosquito Lagoon Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLV11|4|1998-04-15|2007-04-11|3|1.71|3.6|1.76|2.35666666666667|1.07704843592725
Mosquito Lagoon Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLV11|6|2009-06-02|2009-06-02|1|7.64|7.64|7.64|7.64|
Mosquito Lagoon Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLV11|10|2007-10-08|2007-10-08|1|1.89|1.89|1.89|1.89|
Mosquito Lagoon Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLV11|11|2004-11-10|2004-11-10|1|7.9|7.9|7.9|7.9|
