AreaID|ManagedAreaName|Month|ParameterName|RelativeDepth|ActivityType|N|Min|Max|Median|Mean|StandardDeviation|Programs|ProgramIDs
6|Biscayne Bay Aquatic Preserve|12|Total Suspended Solids, TSS|Surface|All|297|0|188|15|38.880404040404|43.8381241488531|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys, Florida STORET / WIN, North Biscayne Bay Seagrass Loss Water Quality Program|3, 5002, 5026
8|Boca Ciega Bay Aquatic Preserve|1|Total Suspended Solids, TSS|Surface|All|125|2|39|12|13.9104|7.83548405158103|Florida STORET / WIN|5002
8|Boca Ciega Bay Aquatic Preserve|2|Total Suspended Solids, TSS|Surface|All|188|2|38|13|14.5590425531915|7.73411590364495|Florida STORET / WIN|5002
8|Boca Ciega Bay Aquatic Preserve|3|Total Suspended Solids, TSS|Surface|All|164|2|60|13|14.1987804878049|7.59608381346678|Florida STORET / WIN|5002
8|Boca Ciega Bay Aquatic Preserve|4|Total Suspended Solids, TSS|Surface|All|120|1|64|15|15.9|8.99990662883405|Florida STORET / WIN|5002
8|Boca Ciega Bay Aquatic Preserve|5|Total Suspended Solids, TSS|Surface|All|287|1|930|14|20.8285714285714|55.3185026303744|Florida STORET / WIN|5002
8|Boca Ciega Bay Aquatic Preserve|6|Total Suspended Solids, TSS|Surface|All|194|3|70|12.7|14.8907216494845|9.01912857794694|Florida STORET / WIN|5002
8|Boca Ciega Bay Aquatic Preserve|7|Total Suspended Solids, TSS|Surface|All|207|1|45|10|11.4782608695652|7.23920427354699|Florida STORET / WIN|5002
8|Boca Ciega Bay Aquatic Preserve|8|Total Suspended Solids, TSS|Surface|All|149|1|108|12|13.6651006711409|10.7257893691396|Florida STORET / WIN|5002
8|Boca Ciega Bay Aquatic Preserve|9|Total Suspended Solids, TSS|Surface|All|251|1|45|12|13.9800796812749|8.13929245042992|Florida STORET / WIN|5002
8|Boca Ciega Bay Aquatic Preserve|10|Total Suspended Solids, TSS|Surface|All|183|2|48.6|13|14.0213114754098|7.79914298097008|Florida STORET / WIN|5002
8|Boca Ciega Bay Aquatic Preserve|11|Total Suspended Solids, TSS|Surface|All|96|2|38|15|15.5|7.12593484171874|Florida STORET / WIN|5002
