ManagedAreaName|ProgramID|ProgramName|ProgramLocationID|Month|RelativeDepth|EarliestSampleDate|LastSampleDate|N|Min|Max|Median|Mean|StandardDeviation
Nassau River-St. Johns River Marshes Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|NCB19020038|2|surface|2015-02-16|2020-02-24|86|21.95196162375|34.2120012683333|29.193424965625|29.1637793077207|3.5827126513298
Nassau River-St. Johns River Marshes Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|NCB19020038|3|surface|2015-03-16|2021-03-10|120|23.0159253916667|34.47248683625|31.84973570875|30.9327572688553|2.63566201484083
Nassau River-St. Johns River Marshes Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|NCB19020038|4|surface|2015-04-01|2020-04-22|151|25.2453591033333|36.0223720425|31.39986032|31.4677165396879|2.25450022516618
Nassau River-St. Johns River Marshes Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|NCB19020038|5|surface|2015-05-01|2020-05-20|156|20.96|37.6080055529167|33.0096513297917|33.3780176237999|2.15470284476815
Nassau River-St. Johns River Marshes Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|NCB19020038|6|surface|2015-06-01|2020-06-16|151|20.3288126608333|36.3707156845833|32.77910332375|31.6191732319814|3.85024043129084
Nassau River-St. Johns River Marshes Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|NCB19020038|7|surface|2015-07-01|2020-07-16|137|18.0826278441667|35.46662288625|32.9191049645833|31.0833109528956|4.50922666580535
Nassau River-St. Johns River Marshes Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|NCB19020038|8|surface|2015-08-01|2020-08-17|123|19.3880108175|36.68935542875|31.5395828633333|30.3238069852891|4.53441875665941
Nassau River-St. Johns River Marshes Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|NCB19020038|9|surface|2015-09-01|2020-09-15|110|11.1914698391667|36.1264957108333|29.697125819375|28.9703779287408|5.70174200829022
Nassau River-St. Johns River Marshes Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|NCB19020038|10|surface|2015-10-01|2020-10-14|115|8.78250381125|35.60781267125|30.9531862|28.4470540029109|6.57050101884688
Nassau River-St. Johns River Marshes Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|NCB19020038|11|surface|2015-11-01|2020-11-16|98|18.9672244533333|34.54808778875|30.7574227210417|29.7902098240516|3.48439802946528
Nassau River-St. Johns River Marshes Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|NCB19020038|12|surface|2014-12-18|2020-12-16|115|16.38014361125|33.0103530395833|29.6761873333333|28.1053883699243|4.24577238635755
Nassau River-St. Johns River Marshes Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|NCBNRCM|1|surface|2016-01-01|2019-01-31|108|19.8911750169565|31.372849235|28.8851087379167|27.7135684328083|3.02118107936214
Nassau River-St. Johns River Marshes Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|NCBNRCM|2|surface|2016-02-01|2019-02-28|113|17.9609607666667|32.186340835|24.7858859929167|25.8177318735968|4.13744743316445
Nassau River-St. Johns River Marshes Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|NCBNRCM|3|surface|2015-03-17|2019-03-31|139|22.7932672579167|33.1686804733333|29.138153895|28.7770930718165|2.79214896636211
Nassau River-St. Johns River Marshes Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|NCBNRCM|4|surface|2015-04-02|2019-04-30|149|25.8800159116667|35.2317923779167|30.5368804425|30.5191230061156|2.23643381858192
Nassau River-St. Johns River Marshes Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|NCBNRCM|5|surface|2015-05-01|2019-05-31|155|25.7299007766667|37.468352175|31.9693165729167|32.7281452202935|2.24564502081972
Nassau River-St. Johns River Marshes Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|NCBNRCM|6|surface|2015-06-01|2019-06-25|145|17.8425714229167|35.86598305875|32.3956671741667|30.5041839216631|4.78200127397761
Nassau River-St. Johns River Marshes Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|NCBNRCM|7|surface|2015-07-01|2018-07-31|124|20.25668405|35.70502878875|32.2223458979167|30.0714344223168|4.75555539331426
Nassau River-St. Johns River Marshes Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|NCBNRCM|8|surface|2015-08-01|2018-08-31|124|15.6196897683333|36.44459781|30.36015065|28.4894654023748|6.22116497339158
Nassau River-St. Johns River Marshes Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|NCBNRCM|9|surface|2015-09-01|2018-09-30|101|13.37320364625|36.1477355858333|29.3436710333333|29.0628531650861|5.30490639716267
Nassau River-St. Johns River Marshes Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|NCBNRCM|10|surface|2015-10-01|2018-10-31|115|19.9531080407143|35.3510377216667|29.1321183179167|28.4218858908301|3.8423617820756
Nassau River-St. Johns River Marshes Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|NCBNRCM|11|surface|2015-11-01|2018-11-30|115|22.3650991145833|33.3676469575|30.1438458404167|29.684830268572|2.44411590982383
Nassau River-St. Johns River Marshes Aquatic Preserve|5061|St. Johns River Water Management District Continuous Water Quality Programs|NCBNRCM|12|surface|2015-12-01|2018-12-31|105|22.2583778475|31.8938952175|28.7433769041667|28.238179247516|2.29225384553324
North Fork St. Lucie Aquatic Preserve|7|National Water Information System|02276575|1|surface|2003-01-01|2011-01-31|216|1.4|22|12|12.0773148148148|4.84749700101498
North Fork St. Lucie Aquatic Preserve|7|National Water Information System|02276575|2|surface|2003-02-01|2011-02-28|192|4.1|21|13|13.1317708333333|5.14778262533286
North Fork St. Lucie Aquatic Preserve|7|National Water Information System|02276575|3|surface|2003-03-01|2011-03-06|42|2.9|21|12|13.7904761904762|5.9253407650823
Pellicer Creek Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpcwq|1|bottom|2003-01-01|2022-01-31|587|0.1|27.26875|18.0239583333333|15.8703741928564|6.65736612606334
Pellicer Creek Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpcwq|2|bottom|2002-02-18|2022-02-28|567|0.1|28.9927083333333|14.7083333333333|13.1681621201459|7.75196051041707
Pellicer Creek Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpcwq|3|bottom|2002-03-01|2022-03-11|612|0.09375|28.91875|15.1015625|14.4190309416364|7.56381470436102
Pellicer Creek Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpcwq|4|bottom|2002-04-01|2021-04-30|588|0.1|32.6385416666667|18.9192708333333|17.6131732472311|7.08367240218708
Pellicer Creek Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpcwq|5|bottom|2002-05-01|2021-05-31|608|0.1|36.0135416666667|20.477963362069|19.6041397908733|8.80869937408704
Pellicer Creek Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpcwq|6|bottom|2002-06-01|2021-06-30|567|0.1|33.503125|17.5822916666667|15.7531387236935|8.88532914305228
Pellicer Creek Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpcwq|7|bottom|2002-07-01|2021-07-31|578|0.1|29.590625|14.84375|13.7942303449091|7.70791240057493
Pellicer Creek Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpcwq|8|bottom|2002-08-01|2021-08-31|575|0.0760416666666667|33.6947916666667|9.77083333333333|11.6041231951225|9.2965222604075
Pellicer Creek Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpcwq|9|bottom|2002-09-01|2021-09-30|570|0|32.1947916666667|11.0010416666667|12.1437796140367|9.17616867856037
Pellicer Creek Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpcwq|10|bottom|2002-10-01|2021-10-31|605|0|31.1479166666667|13.009375|13.5392264892205|8.78019698293724
Pellicer Creek Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpcwq|11|bottom|2002-11-01|2021-11-30|586|0.1|32.1083333333333|18.2588541666667|17.7638758533161|7.07919977938342
Pellicer Creek Aquatic Preserve|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpcwq|12|bottom|2002-12-01|2021-12-31|616|0.1|29.8791666666667|18.2453125|16.0295914180795|7.22279618506256
